merchant_id,campaign_id,product_id,sku,campaign_name,channel,impressions,clicks,spend,conversions,attributed_revenue,campaign_date,post_time,creative_type,target_segment,customer_city,objective,campaign_status,source,source_row_id
M001,CAMP001835,PROD000038,SKU000038,Streetwear Culture Drop,Email,19011,859,727.54,61,216110.31,2024-06-04,21:00,Email,family_buyers,Bangalore,traffic,active,campaign_csv,CAMP_ROW_001835
M001,CAMP001836,PROD000098,SKU000098,Diwali Streetwear Push,Google Ads,82499,2495,42054.82,44,124797.79,2024-01-29,20:00,Display Ad,working_women,Delhi,retargeting,failed,campaign_csv,CAMP_ROW_001836
M001,CAMP001837,PROD000001,SKU000001,Bangalore Exclusive Drop,Facebook,292101,17488,254101.02,1692,1524881.45,2024-09-30,19:00,Reel,college_students,Ahmedabad,retention,completed,campaign_csv,CAMP_ROW_001837
M001,CAMP001838,PROD000056,SKU000056,Monsoon Must-Haves,Google Ads,53522,3148,54114.92,37,49124.53,2024-12-06,19:00,Search Ad,working_women,Bangalore,new_launch,completed,campaign_csv,CAMP_ROW_001838
M001,CAMP001839,PROD000496,SKU000496,Streetwear Culture Drop,Email,13344,449,407.2,11,28594.31,2024-06-30,15:00,Email,premium_buyers,Bangalore,retention,paused,campaign_csv,CAMP_ROW_001839
M001,CAMP001840,PROD000226,SKU000226,Bangalore Exclusive Drop,WhatsApp,2398,286,464.04,31,23011.68,2024-12-06,09:00,WhatsApp Broadcast,family_buyers,Bangalore,retention,completed,campaign_csv,CAMP_ROW_001840
M001,CAMP001841,PROD000053,SKU000053,Bangalore Fashion Drop,Instagram,262290,11591,95845.7,202,190708.36,2024-10-20,12:00,Reel,family_buyers,Kochi,new_launch,completed,campaign_csv,CAMP_ROW_001841
M001,CAMP001842,PROD000198,SKU000198,Back to Work Edit,Instagram,103302,3177,72009.5,79,55063.52,2024-05-15,20:00,Carousel,family_buyers,Bangalore,conversions,completed,campaign_csv,CAMP_ROW_001842
M001,CAMP001843,PROD000417,SKU000417,Premium Buyer Retargeting,Instagram,107483,5080,15961.26,151,325322.69,2024-11-02,09:00,Static Post,young_professionals,Bangalore,retention,completed,campaign_csv,CAMP_ROW_001843
M001,CAMP001844,PROD000001,SKU000001,Weekend Wardrobe,Email,20662,728,862.37,56,55012.39,2024-03-04,21:00,Email,college_students,Bangalore,retargeting,paused,campaign_csv,CAMP_ROW_001844
M001,CAMP001845,PROD000041,SKU000041,Bangalore Fashion Drop,Google Ads,164514,7322,133918.76,435,2039838.56,2024-11-22,21:00,Search Ad,premium_buyers,Delhi,new_launch,paused,campaign_csv,CAMP_ROW_001845
M001,CAMP001846,PROD000002,SKU000002,Streetwear Culture Drop,Google Ads,66718,778,9520.91,7,3007.02,2024-12-19,15:00,Display Ad,budget_buyers,Bangalore,conversions,active,campaign_csv,CAMP_ROW_001846
M001,CAMP001847,PROD000429,SKU000429,Bangalore Exclusive Drop,Google Ads,245186,4911,82267.59,66,142239.1,2024-02-29,15:00,Search Ad,young_professionals,Bangalore,conversions,active,campaign_csv,CAMP_ROW_001847
M001,CAMP001848,PROD000358,SKU000358,Premium Buyer Retargeting,WhatsApp,560,100,186.2,12,16883.3,2024-08-23,12:00,WhatsApp Broadcast,working_women,Bangalore,new_launch,completed,campaign_csv,CAMP_ROW_001848
M001,CAMP001849,PROD000001,SKU000001,New Arrivals Reel Blast,WhatsApp,4946,1055,247.06,200,184937.62,2024-04-27,21:00,WhatsApp Broadcast,college_students,Bangalore,traffic,completed,campaign_csv,CAMP_ROW_001849
M001,CAMP001850,PROD000476,SKU000476,Office Wear Edit,Instagram,51817,700,12114.34,36,65095.8,2024-08-19,15:00,Reel,family_buyers,Bangalore,awareness,completed,campaign_csv,CAMP_ROW_001850
M001,CAMP001851,PROD000134,SKU000134,Office Wear Edit,Facebook,200606,11141,114199.87,175,245129.53,2024-02-02,20:00,Reel,college_students,Bangalore,conversions,completed,campaign_csv,CAMP_ROW_001851
M001,CAMP001852,PROD000001,SKU000001,Bangalore Exclusive Drop,Instagram,122530,5521,58863.21,267,247555.73,2024-07-15,12:00,Static Post,college_students,Bangalore,retargeting,failed,campaign_csv,CAMP_ROW_001852
M001,CAMP001853,PROD000343,SKU000343,Office Wear Edit,Instagram,36758,2652,35229.77,154,150111.06,2024-03-22,19:00,Static Post,working_women,Bangalore,traffic,completed,campaign_csv,CAMP_ROW_001853
M001,CAMP001854,PROD000117,SKU000117,Republic Day Rush,LinkedIn,3747,48,1688.11,2,2776.37,2024-06-01,19:00,Static Post,family_buyers,Kochi,conversions,completed,campaign_csv,CAMP_ROW_001854
M001,CAMP001855,PROD000001,SKU000001,Weekend Comfort Sale,WhatsApp,4742,675,733.38,130,107918.77,2024-03-04,19:00,WhatsApp Broadcast,college_students,Bangalore,new_launch,active,campaign_csv,CAMP_ROW_001855
M001,CAMP001856,PROD000303,SKU000303,Fitness Edit Push,Facebook,133083,4905,108709.05,177,190510.36,2024-06-26,20:00,Reel,working_women,Bangalore,awareness,active,campaign_csv,CAMP_ROW_001856
M001,CAMP001857,PROD000182,SKU000182,Office Wear Edit,Email,29577,794,823.99,37,86020.53,2024-03-15,15:00,Email,family_buyers,Ahmedabad,new_launch,completed,campaign_csv,CAMP_ROW_001857
M001,CAMP001858,PROD000207,SKU000207,New Arrivals Reel Blast,Google Ads,188804,6414,235892.62,312,727272.51,2024-09-23,09:00,Search Ad,college_students,Hyderabad,retention,completed,campaign_csv,CAMP_ROW_001858
M001,CAMP001859,PROD000019,SKU000019,Independence Day Flash Sale,Facebook,203591,16063,305358.29,669,632846.77,2024-07-08,21:00,Story,streetwear_lovers,Bangalore,conversions,paused,campaign_csv,CAMP_ROW_001859
M001,CAMP001860,PROD000206,SKU000206,Festive Gifting Guide,Instagram,98864,5472,65017.11,137,493640.85,2024-12-22,20:00,Carousel,college_students,Bangalore,awareness,active,campaign_csv,CAMP_ROW_001860
M001,CAMP001861,PROD000414,SKU000414,Weekend Comfort Sale,Google Ads,271011,16046,536976.41,736,3287919.93,2024-01-31,18:00,Search Ad,college_students,Kochi,traffic,active,campaign_csv,CAMP_ROW_001861
M001,CAMP001862,PROD000376,SKU000376,Office Wear Edit,WhatsApp,3537,925,547.2,171,290520.08,2024-10-25,21:00,WhatsApp Broadcast,family_buyers,Bangalore,traffic,active,campaign_csv,CAMP_ROW_001862
M001,CAMP001863,PROD000259,SKU000259,Festive Gifting Guide,WhatsApp,543,160,89.73,31,71568.02,2024-06-13,15:00,WhatsApp Broadcast,college_students,Bangalore,conversions,active,campaign_csv,CAMP_ROW_001863
M001,CAMP001864,PROD000329,SKU000329,Diwali Streetwear Push,Instagram,208650,9944,155179.7,192,836981.59,2024-01-20,21:00,Static Post,premium_buyers,Bangalore,traffic,active,campaign_csv,CAMP_ROW_001864
M001,CAMP001865,PROD000421,SKU000421,New Arrivals Reel Blast,Instagram,264096,11251,209648.98,666,1368174.84,2024-12-08,18:00,Story,working_women,Bangalore,conversions,failed,campaign_csv,CAMP_ROW_001865
M001,CAMP001866,PROD000118,SKU000118,Weekend Comfort Sale,Facebook,152868,4742,37941.63,102,192365.02,2024-10-13,20:00,Carousel,working_women,Kolkata,new_launch,completed,campaign_csv,CAMP_ROW_001866
M001,CAMP001867,PROD000251,SKU000251,Women's Day Special,Facebook,233467,7360,171961.52,411,906834.88,2024-07-18,18:00,Carousel,family_buyers,Chennai,retargeting,completed,campaign_csv,CAMP_ROW_001867
M001,CAMP001868,PROD000432,SKU000432,Women's Day Special,WhatsApp,1848,560,312.18,96,37376.81,2024-04-11,09:00,WhatsApp Broadcast,working_women,Hyderabad,retention,paused,campaign_csv,CAMP_ROW_001868
M001,CAMP001869,PROD000089,SKU000089,Fitness Edit Push,WhatsApp,4850,1208,2045.35,204,235075.79,2024-09-03,21:00,WhatsApp Broadcast,premium_buyers,Hyderabad,awareness,completed,campaign_csv,CAMP_ROW_001869
M001,CAMP001870,PROD000260,SKU000260,Bangalore Fashion Drop,Facebook,132125,3076,65907.35,163,116528.39,2024-11-15,18:00,Reel,young_professionals,Bangalore,awareness,paused,campaign_csv,CAMP_ROW_001870
M001,CAMP001871,PROD000253,SKU000253,Bangalore Exclusive Drop,WhatsApp,3816,958,1561.5,69,326686.18,2024-10-28,19:00,WhatsApp Broadcast,college_students,Mumbai,new_launch,active,campaign_csv,CAMP_ROW_001871
M001,CAMP001872,PROD000001,SKU000001,College Campus Collection,Instagram,29905,2455,19662.24,136,130820.59,2024-07-24,21:00,Reel,college_students,Bangalore,retention,completed,campaign_csv,CAMP_ROW_001872
M001,CAMP001873,PROD000001,SKU000001,Black Friday Mega Sale,Facebook,95631,6803,143798.12,564,555573.09,2024-03-27,21:00,Story,college_students,Bangalore,new_launch,paused,campaign_csv,CAMP_ROW_001873
M001,CAMP001874,PROD000382,SKU000382,Weekend Wardrobe,Facebook,188223,7451,101296.64,421,665849.24,2024-10-30,12:00,Carousel,college_students,Bangalore,traffic,completed,campaign_csv,CAMP_ROW_001874
M001,CAMP001875,PROD000397,SKU000397,Streetwear Culture Drop,Instagram,220562,2781,31354.09,162,721212.53,2024-11-22,18:00,Story,college_students,Bangalore,retargeting,completed,campaign_csv,CAMP_ROW_001875
M001,CAMP001876,PROD000329,SKU000329,Women's Day Special,Instagram,191388,8849,65219.54,158,774939.42,2024-01-10,18:00,Static Post,premium_buyers,Bangalore,traffic,completed,campaign_csv,CAMP_ROW_001876
M001,CAMP001877,PROD000396,SKU000396,New Arrivals Reel Blast,Facebook,75953,2650,54851.8,72,62340.44,2024-08-28,20:00,Reel,premium_buyers,Chennai,new_launch,completed,campaign_csv,CAMP_ROW_001877
M001,CAMP001878,PROD000050,SKU000050,Festive Gifting Guide,WhatsApp,439,96,128.65,14,13275.71,2024-06-15,19:00,WhatsApp Broadcast,premium_buyers,Mumbai,retargeting,active,campaign_csv,CAMP_ROW_001878
M001,CAMP001879,PROD000385,SKU000385,Republic Day Rush,WhatsApp,1026,108,139.93,19,49071.61,2024-08-01,09:00,WhatsApp Broadcast,college_students,Kolkata,awareness,completed,campaign_csv,CAMP_ROW_001879
M001,CAMP001880,PROD000135,SKU000135,Fitness Edit Push,Instagram,250109,18836,251416.95,268,327420.02,2024-07-01,19:00,Static Post,working_women,Bangalore,traffic,failed,campaign_csv,CAMP_ROW_001880
M001,CAMP001881,PROD000001,SKU000001,Monsoon Must-Haves,Instagram,79896,5169,75263.69,266,255177.41,2024-09-06,15:00,Static Post,college_students,Bangalore,retention,paused,campaign_csv,CAMP_ROW_001881
M001,CAMP001882,PROD000184,SKU000184,Weekend Wardrobe,Google Ads,93652,2658,99267.66,30,31081.3,2024-04-26,19:00,Display Ad,premium_buyers,Bangalore,new_launch,completed,campaign_csv,CAMP_ROW_001882
M001,CAMP001883,PROD000158,SKU000158,Diwali Streetwear Push,Facebook,155555,9034,88508.03,433,495326.83,2024-01-18,21:00,Carousel,family_buyers,Bangalore,awareness,active,campaign_csv,CAMP_ROW_001883
M001,CAMP001884,PROD000024,SKU000024,Premium Buyer Retargeting,Instagram,91259,1520,10489.17,40,67399.18,2024-05-20,15:00,Carousel,family_buyers,Hyderabad,retention,paused,campaign_csv,CAMP_ROW_001884
M001,CAMP001885,PROD000001,SKU000001,New Arrivals Reel Blast,LinkedIn,930,17,574.24,0,0.0,2024-05-05,09:00,Static Post,college_students,Bangalore,new_launch,completed,campaign_csv,CAMP_ROW_001885
M001,CAMP001886,PROD000001,SKU000001,Bangalore Exclusive Drop,Email,9735,454,333.63,24,21148.06,2024-07-25,20:00,Email,college_students,Mumbai,conversions,failed,campaign_csv,CAMP_ROW_001886
M001,CAMP001887,PROD000431,SKU000431,Premium Buyer Retargeting,Facebook,233838,17954,295171.95,525,1450238.43,2024-06-10,21:00,Reel,family_buyers,Pune,conversions,completed,campaign_csv,CAMP_ROW_001887
M001,CAMP001888,PROD000137,SKU000137,New Arrivals Reel Blast,Google Ads,96734,4683,44225.84,164,742090.46,2024-12-14,12:00,Search Ad,college_students,Bangalore,new_launch,active,campaign_csv,CAMP_ROW_001888
M001,CAMP001889,PROD000304,SKU000304,Back to Work Edit,Facebook,248342,11217,141871.43,211,243471.07,2024-12-16,12:00,Static Post,family_buyers,Bangalore,awareness,active,campaign_csv,CAMP_ROW_001889
M001,CAMP001890,PROD000117,SKU000117,Republic Day Rush,WhatsApp,2029,320,123.05,52,66640.94,2024-07-16,20:00,WhatsApp Broadcast,family_buyers,Bangalore,conversions,failed,campaign_csv,CAMP_ROW_001890
M001,CAMP001891,PROD000001,SKU000001,New Arrivals Reel Blast,Instagram,78356,4604,112991.26,390,324002.88,2024-09-04,12:00,Story,college_students,Bangalore,conversions,active,campaign_csv,CAMP_ROW_001891
M001,CAMP001892,PROD000044,SKU000044,Weekend Wardrobe,Instagram,259563,10881,79776.63,196,441883.35,2024-07-17,21:00,Static Post,family_buyers,Chennai,retargeting,completed,campaign_csv,CAMP_ROW_001892
M001,CAMP001893,PROD000075,SKU000075,Premium Buyer Retargeting,Google Ads,299498,15560,224362.5,607,1418455.86,2024-11-02,21:00,Display Ad,family_buyers,Bangalore,new_launch,completed,campaign_csv,CAMP_ROW_001893
M001,CAMP001894,PROD000001,SKU000001,Back to Work Edit,LinkedIn,2451,58,3177.34,1,907.57,2024-07-15,09:00,Static Post,college_students,Bangalore,new_launch,completed,campaign_csv,CAMP_ROW_001894
M001,CAMP001895,PROD000478,SKU000478,Weekend Comfort Sale,Email,9166,403,150.1,31,98748.67,2024-03-20,15:00,Email,premium_buyers,Bangalore,retention,paused,campaign_csv,CAMP_ROW_001895
M001,CAMP001896,PROD000362,SKU000362,Fitness Edit Push,Email,4927,150,199.68,4,11535.92,2024-03-16,18:00,Email,family_buyers,Mumbai,new_launch,completed,campaign_csv,CAMP_ROW_001896
M001,CAMP001897,PROD000335,SKU000335,Diwali Streetwear Push,Instagram,85990,6846,101781.75,396,888344.22,2024-05-16,19:00,Story,family_buyers,Bangalore,traffic,completed,campaign_csv,CAMP_ROW_001897
M001,CAMP001898,PROD000317,SKU000317,Bangalore Fashion Drop,WhatsApp,517,135,200.29,20,21673.13,2024-03-05,21:00,WhatsApp Broadcast,premium_buyers,Delhi,traffic,completed,campaign_csv,CAMP_ROW_001898
M001,CAMP001899,PROD000152,SKU000152,Summer Essentials Campaign,Email,14094,679,212.3,41,70045.49,2024-02-18,09:00,Email,fitness_lifestyle,Bangalore,new_launch,completed,campaign_csv,CAMP_ROW_001899
M001,CAMP001900,PROD000432,SKU000432,Black Friday Mega Sale,WhatsApp,3741,1081,1160.64,177,76051.7,2024-08-07,20:00,WhatsApp Broadcast,working_women,Bangalore,conversions,active,campaign_csv,CAMP_ROW_001900
M001,CAMP001901,PROD000061,SKU000061,Year End Clearance,WhatsApp,3367,1024,1630.22,157,380619.81,2024-02-08,18:00,WhatsApp Broadcast,college_students,Chennai,retention,completed,campaign_csv,CAMP_ROW_001901
M001,CAMP001902,PROD000423,SKU000423,Festive Gifting Guide,Email,29215,565,324.8,35,71083.68,2024-04-18,09:00,Email,working_women,Bangalore,conversions,completed,campaign_csv,CAMP_ROW_001902
M001,CAMP001903,PROD000080,SKU000080,Fitness Edit Push,Facebook,8322,141,2915.82,3,15622.62,2024-11-28,15:00,Reel,working_women,Bangalore,retargeting,completed,campaign_csv,CAMP_ROW_001903
M001,CAMP001904,PROD000383,SKU000383,Independence Day Flash Sale,Instagram,90085,3136,15119.11,43,31757.87,2024-12-29,15:00,Story,working_women,Delhi,new_launch,completed,campaign_csv,CAMP_ROW_001904
M001,CAMP001905,PROD000108,SKU000108,Independence Day Flash Sale,Facebook,208791,7259,72918.75,93,281505.99,2024-05-19,21:00,Carousel,working_women,Bangalore,retention,completed,campaign_csv,CAMP_ROW_001905
M001,CAMP001906,PROD000374,SKU000374,Summer Essentials Campaign,Facebook,269833,10400,201777.46,344,1268096.99,2024-06-20,12:00,Carousel,college_students,Jaipur,conversions,completed,campaign_csv,CAMP_ROW_001906
M001,CAMP001907,PROD000115,SKU000115,Bangalore Fashion Drop,WhatsApp,4758,658,229.51,111,137350.52,2024-03-22,19:00,WhatsApp Broadcast,young_professionals,Kolkata,awareness,completed,campaign_csv,CAMP_ROW_001907
M001,CAMP001908,PROD000180,SKU000180,New Arrivals Reel Blast,Instagram,25604,1790,38798.74,104,78853.13,2024-12-08,21:00,Static Post,family_buyers,Bangalore,retargeting,active,campaign_csv,CAMP_ROW_001908
M001,CAMP001909,PROD000017,SKU000017,Independence Day Flash Sale,Facebook,245816,7936,46599.81,426,1278336.53,2024-11-08,15:00,Story,young_professionals,Ahmedabad,awareness,completed,campaign_csv,CAMP_ROW_001909
M001,CAMP001910,PROD000262,SKU000262,Weekend Wardrobe,Instagram,197223,1448,33036.06,70,22814.84,2024-08-03,09:00,Story,working_women,Bangalore,conversions,completed,campaign_csv,CAMP_ROW_001910
M001,CAMP001911,PROD000001,SKU000001,Festive Gifting Guide,Facebook,270623,14660,276177.07,843,711690.84,2024-03-12,15:00,Story,college_students,Kolkata,traffic,completed,campaign_csv,CAMP_ROW_001911
M001,CAMP001912,PROD000368,SKU000368,Bangalore Exclusive Drop,WhatsApp,2879,541,931.66,73,165171.48,2024-10-06,20:00,WhatsApp Broadcast,family_buyers,Ahmedabad,retargeting,completed,campaign_csv,CAMP_ROW_001912
M001,CAMP001913,PROD000478,SKU000478,Republic Day Rush,Instagram,72517,2238,27787.24,42,157055.4,2024-04-16,21:00,Story,premium_buyers,Bangalore,awareness,completed,campaign_csv,CAMP_ROW_001913
M001,CAMP001914,PROD000445,SKU000445,Streetwear Culture Drop,WhatsApp,1431,262,338.7,30,90546.6,2024-03-25,12:00,WhatsApp Broadcast,working_women,Kochi,traffic,completed,campaign_csv,CAMP_ROW_001914
M001,CAMP001915,PROD000427,SKU000427,Festive Gifting Guide,Google Ads,273826,10214,82659.21,399,1082519.93,2024-06-01,09:00,Display Ad,family_buyers,Kolkata,conversions,completed,campaign_csv,CAMP_ROW_001915
M001,CAMP001916,PROD000028,SKU000028,Repeat Buyer WhatsApp Push,Google Ads,293719,7889,58751.48,402,243876.92,2024-10-26,20:00,Display Ad,family_buyers,Bangalore,retention,completed,campaign_csv,CAMP_ROW_001916
M001,CAMP001917,PROD000210,SKU000210,Independence Day Flash Sale,Google Ads,190208,6738,68658.04,114,495876.07,2024-10-20,15:00,Display Ad,premium_buyers,Jaipur,new_launch,active,campaign_csv,CAMP_ROW_001917
M001,CAMP001918,PROD000076,SKU000076,Premium Buyer Retargeting,Facebook,247918,12280,210230.59,178,299889.33,2024-12-14,18:00,Carousel,young_professionals,Ahmedabad,retention,completed,campaign_csv,CAMP_ROW_001918
M001,CAMP001919,PROD000001,SKU000001,Republic Day Rush,Instagram,137951,5552,35350.05,444,407514.91,2024-12-04,09:00,Reel,college_students,Bangalore,traffic,active,campaign_csv,CAMP_ROW_001919
M001,CAMP001920,PROD000209,SKU000209,New Arrivals Reel Blast,Facebook,173434,9771,47842.26,415,369637.25,2024-04-19,21:00,Reel,family_buyers,Bangalore,retargeting,completed,campaign_csv,CAMP_ROW_001920
M001,CAMP001921,PROD000412,SKU000412,Fitness Edit Push,Instagram,260328,13472,283486.83,576,2062670.14,2024-12-05,12:00,Carousel,young_professionals,Bangalore,awareness,completed,campaign_csv,CAMP_ROW_001921
M001,CAMP001922,PROD000166,SKU000166,Republic Day Rush,Instagram,34033,1433,7634.05,23,15400.99,2024-06-28,18:00,Static Post,family_buyers,Bangalore,conversions,completed,campaign_csv,CAMP_ROW_001922
M001,CAMP001923,PROD000437,SKU000437,Repeat Buyer WhatsApp Push,Google Ads,182459,7500,151050.39,292,718463.75,2024-06-07,15:00,Search Ad,working_women,Pune,traffic,failed,campaign_csv,CAMP_ROW_001923
M001,CAMP001924,PROD000307,SKU000307,Bangalore Fashion Drop,Instagram,63647,817,11138.51,21,40002.01,2024-05-14,12:00,Reel,family_buyers,Mumbai,conversions,completed,campaign_csv,CAMP_ROW_001924
M001,CAMP001925,PROD000204,SKU000204,Back to Work Edit,Instagram,140735,8919,186136.22,203,807836.09,2024-11-06,19:00,Static Post,family_buyers,Bangalore,retention,completed,campaign_csv,CAMP_ROW_001925
M001,CAMP001926,PROD000042,SKU000042,Streetwear Culture Drop,Google Ads,145929,4968,25893.91,266,762149.12,2024-01-13,09:00,Search Ad,family_buyers,Bangalore,new_launch,completed,campaign_csv,CAMP_ROW_001926
M001,CAMP001927,PROD000025,SKU000025,Festive Gifting Guide,Instagram,111154,1494,25151.36,36,62869.68,2024-04-26,09:00,Story,college_students,Bangalore,traffic,failed,campaign_csv,CAMP_ROW_001927
M001,CAMP001928,PROD000074,SKU000074,Year End Clearance,Instagram,222435,4873,30950.71,105,292323.05,2024-02-05,18:00,Carousel,working_women,Bangalore,traffic,completed,campaign_csv,CAMP_ROW_001928
M001,CAMP001929,PROD000487,SKU000487,Fitness Edit Push,Instagram,199778,4986,84096.9,119,610143.93,2024-08-06,12:00,Carousel,college_students,Bangalore,retention,completed,campaign_csv,CAMP_ROW_001929
M001,CAMP001930,PROD000456,SKU000456,Diwali Streetwear Push,Facebook,82727,3042,65988.9,124,135764.3,2024-11-22,15:00,Story,premium_buyers,Kolkata,retention,completed,campaign_csv,CAMP_ROW_001930
M001,CAMP001931,PROD000188,SKU000188,New Arrivals Reel Blast,WhatsApp,4064,813,995.25,47,127145.91,2024-12-20,20:00,WhatsApp Broadcast,college_students,Pune,conversions,completed,campaign_csv,CAMP_ROW_001931
M001,CAMP001932,PROD000043,SKU000043,Repeat Buyer WhatsApp Push,WhatsApp,1080,119,80.92,7,28269.62,2024-03-10,09:00,WhatsApp Broadcast,family_buyers,Bangalore,traffic,completed,campaign_csv,CAMP_ROW_001932
M001,CAMP001933,PROD000287,SKU000287,Office Wear Edit,Facebook,136286,1506,20960.59,20,38860.2,2024-01-06,09:00,Reel,family_buyers,Bangalore,awareness,active,campaign_csv,CAMP_ROW_001933
M001,CAMP001934,PROD000490,SKU000490,Weekend Wardrobe,Instagram,68820,3550,31595.32,132,159702.53,2024-07-10,19:00,Carousel,young_professionals,Bangalore,retention,completed,campaign_csv,CAMP_ROW_001934
M001,CAMP001935,PROD000227,SKU000227,Streetwear Culture Drop,WhatsApp,788,168,335.21,18,46404.38,2024-12-12,09:00,WhatsApp Broadcast,family_buyers,Kochi,conversions,completed,campaign_csv,CAMP_ROW_001935
M001,CAMP001936,PROD000277,SKU000277,Premium Buyer Retargeting,WhatsApp,4283,1114,1557.26,71,225821.23,2024-05-05,21:00,WhatsApp Broadcast,family_buyers,Pune,conversions,active,campaign_csv,CAMP_ROW_001936
M001,CAMP001937,PROD000307,SKU000307,Summer Essentials Campaign,Instagram,55486,1422,16892.85,66,146398.57,2024-09-11,18:00,Reel,family_buyers,Bangalore,retargeting,active,campaign_csv,CAMP_ROW_001937
M001,CAMP001938,PROD000137,SKU000137,Back to Work Edit,Instagram,69670,2084,47775.25,58,291188.44,2024-09-29,09:00,Carousel,college_students,Hyderabad,retargeting,active,campaign_csv,CAMP_ROW_001938
M001,CAMP001939,PROD000334,SKU000334,Festive Gifting Guide,Instagram,14386,1006,15646.92,54,178813.94,2024-03-09,19:00,Static Post,family_buyers,Bangalore,retargeting,active,campaign_csv,CAMP_ROW_001939
M001,CAMP001940,PROD000001,SKU000001,Republic Day Rush,Instagram,111614,7363,82624.0,618,538434.9,2024-05-25,20:00,Carousel,college_students,Bangalore,traffic,completed,campaign_csv,CAMP_ROW_001940
M001,CAMP001941,PROD000102,SKU000102,College Campus Collection,Google Ads,22429,1268,37268.0,60,180222.44,2024-12-24,09:00,Display Ad,working_women,Pune,new_launch,failed,campaign_csv,CAMP_ROW_001941
M001,CAMP001942,PROD000055,SKU000055,Republic Day Rush,Instagram,106919,6429,99256.65,97,93118.81,2024-06-15,21:00,Reel,fitness_lifestyle,Bangalore,awareness,active,campaign_csv,CAMP_ROW_001942
M001,CAMP001943,PROD000092,SKU000092,Bangalore Exclusive Drop,Instagram,185360,10776,241081.46,250,904058.29,2024-12-27,15:00,Reel,college_students,Mumbai,traffic,paused,campaign_csv,CAMP_ROW_001943
M001,CAMP001944,PROD000346,SKU000346,Bangalore Exclusive Drop,Google Ads,16382,589,12286.46,26,11290.42,2024-01-14,21:00,Display Ad,working_women,Bangalore,awareness,completed,campaign_csv,CAMP_ROW_001944
M001,CAMP001945,PROD000001,SKU000001,Summer Essentials Campaign,Facebook,16077,1373,8376.49,85,77119.62,2024-07-09,20:00,Story,college_students,Delhi,new_launch,completed,campaign_csv,CAMP_ROW_001945
M001,CAMP001946,PROD000187,SKU000187,Independence Day Flash Sale,Facebook,256695,13501,227883.35,221,466460.07,2024-11-17,15:00,Carousel,college_students,Bangalore,new_launch,paused,campaign_csv,CAMP_ROW_001946
M001,CAMP001947,PROD000457,SKU000457,Diwali Streetwear Push,WhatsApp,3156,787,325.18,90,349433.31,2024-04-19,12:00,WhatsApp Broadcast,premium_buyers,Bangalore,traffic,completed,campaign_csv,CAMP_ROW_001947
M001,CAMP001948,PROD000165,SKU000165,Weekend Comfort Sale,Instagram,253653,19077,82827.56,220,349083.99,2024-01-25,19:00,Reel,premium_buyers,Hyderabad,awareness,completed,campaign_csv,CAMP_ROW_001948
M001,CAMP001949,PROD000322,SKU000322,Repeat Buyer WhatsApp Push,Facebook,258191,4414,47160.5,83,95472.38,2024-02-10,18:00,Static Post,family_buyers,Bangalore,awareness,active,campaign_csv,CAMP_ROW_001949
M001,CAMP001950,PROD000338,SKU000338,Monsoon Must-Haves,Instagram,37620,757,10418.02,34,33358.03,2024-01-17,18:00,Story,family_buyers,Pune,retargeting,completed,campaign_csv,CAMP_ROW_001950
M001,CAMP001951,PROD000426,SKU000426,New Arrivals Reel Blast,Instagram,235061,11755,269038.51,210,101882.38,2024-08-31,15:00,Static Post,working_women,Bangalore,conversions,completed,campaign_csv,CAMP_ROW_001951
M001,CAMP001952,PROD000001,SKU000001,Women's Day Special,Google Ads,12599,720,22841.6,37,30454.47,2024-05-23,15:00,Search Ad,college_students,Bangalore,conversions,completed,campaign_csv,CAMP_ROW_001952
M001,CAMP001953,PROD000288,SKU000288,Bangalore Exclusive Drop,Instagram,16176,830,16649.51,30,46745.44,2024-07-24,20:00,Carousel,working_women,Bangalore,new_launch,completed,campaign_csv,CAMP_ROW_001953
M001,CAMP001954,PROD000288,SKU000288,Year End Clearance,Instagram,299565,9362,228042.82,409,556612.2,2024-09-09,18:00,Story,working_women,Bangalore,conversions,paused,campaign_csv,CAMP_ROW_001954
M001,CAMP001955,PROD000002,SKU000002,College Campus Collection,Facebook,231995,1227,68167.34,6,2177.84,2024-04-03,15:00,Reel,budget_buyers,Bangalore,awareness,completed,campaign_csv,CAMP_ROW_001955
M001,CAMP001956,PROD000045,SKU000045,Festive Gifting Guide,Instagram,195103,2730,15123.61,59,150834.35,2024-08-01,15:00,Static Post,family_buyers,Ahmedabad,retargeting,completed,campaign_csv,CAMP_ROW_001956
M001,CAMP001957,PROD000385,SKU000385,Bangalore Fashion Drop,Google Ads,271896,11037,75508.4,613,1653970.85,2024-07-18,12:00,Display Ad,college_students,Bangalore,awareness,completed,campaign_csv,CAMP_ROW_001957
M001,CAMP001958,PROD000472,SKU000472,Monsoon Must-Haves,Instagram,266583,16395,165848.32,826,1261779.53,2024-02-13,19:00,Carousel,college_students,Hyderabad,new_launch,failed,campaign_csv,CAMP_ROW_001958
M001,CAMP001959,PROD000001,SKU000001,Bangalore Fashion Drop,Facebook,34218,1465,4720.51,151,139412.25,2024-02-19,15:00,Reel,college_students,Kolkata,new_launch,completed,campaign_csv,CAMP_ROW_001959
