merchant_id,customer_id,customer_city,locality,pincode,region,customer_type,age_group,gender,signup_date,total_orders,lifetime_value,preferred_channel,last_purchase_date,source,source_row_id
M001,CUST001542,Bangalore,JP Nagar,560078,South,Returning,18-24,Male,2024-02-24,20,17334.28,Instagram,2024-08-26,customer_csv,CUST_ROW_001542
M001,CUST001543,Bangalore,Jayanagar,560041,South,New,18-24,Male,2023-12-08,1,213.0,Facebook,2024-11-11,customer_csv,CUST_ROW_001543
M001,CUST001544,Bangalore,HSR Layout,560102,South,Returning,18-24,Female,2023-06-14,5,2436.63,Facebook,2024-07-13,customer_csv,CUST_ROW_001544
M001,CUST001545,Bangalore,Bellandur,560103,South,Returning,45-54,Female,2024-05-22,7,3839.57,Instagram,2024-05-09,customer_csv,CUST_ROW_001545
M001,CUST001546,Bangalore,Bellandur,560103,South,Returning,35-44,Female,2024-05-22,6,5133.5,Facebook,2024-02-05,customer_csv,CUST_ROW_001546
M001,CUST001547,Bangalore,Koramangala,560034,South,Returning,25-34,Male,2023-05-29,10,10076.61,Instagram,2024-03-08,customer_csv,CUST_ROW_001547
M001,CUST001548,Bangalore,Whitefield,560066,South,New,25-34,Male,2023-07-05,2,1311.37,Instagram,2024-02-12,customer_csv,CUST_ROW_001548
M001,CUST001549,Bangalore,Bellandur,560103,South,High-Value,35-44,Male,2023-10-06,49,101000.92,WhatsApp,2024-08-30,customer_csv,CUST_ROW_001549
M001,CUST001550,Ahmedabad,Satellite,380015,West,New,35-44,Male,2024-10-02,3,1073.71,Instagram,2024-03-07,customer_csv,CUST_ROW_001550
M001,CUST001551,Bangalore,Indiranagar,560038,South,Returning,25-34,Male,2024-07-24,3,3529.23,WhatsApp,2024-05-18,customer_csv,CUST_ROW_001551
M001,CUST001552,Chennai,Porur,600116,South,Returning,18-24,Male,2023-04-19,6,5159.87,Instagram,2024-10-01,customer_csv,CUST_ROW_001552
M001,CUST001553,Bangalore,Indiranagar,560038,South,New,25-34,Female,2024-12-20,3,1698.76,Email,2024-07-30,customer_csv,CUST_ROW_001553
M001,CUST001554,Bangalore,Hebbal,560024,South,Returning,45-54,Other,2024-11-21,16,8024.34,Facebook,2024-01-31,customer_csv,CUST_ROW_001554
M001,CUST001555,Kochi,Fort Kochi,682001,South,New,25-34,Male,2023-08-25,4,2441.73,Facebook,2024-02-15,customer_csv,CUST_ROW_001555
M001,CUST001556,Delhi,Karol Bagh,110005,North,New,18-24,Female,2023-05-14,1,418.59,Instagram,2024-07-25,customer_csv,CUST_ROW_001556
M001,CUST001557,Bangalore,Bellandur,560103,South,Returning,45-54,Female,2023-07-26,15,13295.15,WhatsApp,2024-03-06,customer_csv,CUST_ROW_001557
M001,CUST001558,Chennai,Adyar,600020,South,New,18-24,Male,2024-04-04,1,452.08,Instagram,2024-10-20,customer_csv,CUST_ROW_001558
M001,CUST001559,Ahmedabad,Prahlad Nagar,380015,West,New,18-24,Female,2023-01-10,2,465.92,Instagram,2024-09-08,customer_csv,CUST_ROW_001559
M001,CUST001560,Pune,Koregaon Park,411001,West,New,25-34,Female,2023-08-12,1,230.48,Instagram,2024-09-22,customer_csv,CUST_ROW_001560
M001,CUST001561,Bangalore,Marathahalli,560037,South,Returning,55+,Female,2024-08-30,6,5338.49,Instagram,2024-09-23,customer_csv,CUST_ROW_001561
M001,CUST001562,Bangalore,Yelahanka,560064,South,High-Value,18-24,Male,2023-01-03,12,21424.76,Google Ads,2024-02-17,customer_csv,CUST_ROW_001562
M001,CUST001563,Bangalore,Bellandur,560103,South,Returning,35-44,Male,2024-05-21,9,10323.5,WhatsApp,2024-10-24,customer_csv,CUST_ROW_001563
M001,CUST001564,Jaipur,Tonk Road,302018,North,New,18-24,Female,2023-12-11,3,1414.99,Email,2024-02-12,customer_csv,CUST_ROW_001564
M001,CUST001565,Kochi,Vyttila,682019,South,Returning,18-24,Male,2023-02-21,3,3411.26,Email,2024-10-28,customer_csv,CUST_ROW_001565
M001,CUST001566,Bangalore,MG Road,560001,South,New,25-34,Female,2023-09-08,4,964.96,Instagram,2024-02-13,customer_csv,CUST_ROW_001566
M001,CUST001567,Bangalore,MG Road,560001,South,Returning,25-34,Female,2023-12-04,19,9751.13,WhatsApp,2024-06-07,customer_csv,CUST_ROW_001567
M001,CUST001568,Bangalore,Koramangala,560034,South,New,18-24,Female,2023-01-13,1,381.51,Instagram,2024-05-02,customer_csv,CUST_ROW_001568
M001,CUST001569,Bangalore,JP Nagar,560078,South,New,25-34,Female,2024-09-13,3,1025.08,LinkedIn,2024-05-19,customer_csv,CUST_ROW_001569
M001,CUST001570,Ahmedabad,Vastrapur,380054,West,New,18-24,Male,2023-05-22,3,1921.85,WhatsApp,2024-03-12,customer_csv,CUST_ROW_001570
M001,CUST001571,Kochi,Ernakulam,682011,South,Returning,18-24,Male,2023-08-16,19,14390.42,LinkedIn,2024-05-27,customer_csv,CUST_ROW_001571
M001,CUST001572,Pune,Kothrud,411038,West,New,25-34,Female,2023-03-13,4,1324.16,Instagram,2024-03-10,customer_csv,CUST_ROW_001572
M001,CUST001573,Bangalore,Jayanagar,560041,South,Returning,18-24,Male,2023-08-16,14,16752.35,Instagram,2024-05-30,customer_csv,CUST_ROW_001573
M001,CUST001574,Bangalore,Yelahanka,560064,South,New,35-44,Other,2024-07-18,3,760.77,Instagram,2024-08-02,customer_csv,CUST_ROW_001574
M001,CUST001575,Pune,Viman Nagar,411014,West,New,18-24,Female,2024-02-12,1,641.68,Instagram,2024-11-04,customer_csv,CUST_ROW_001575
M001,CUST001576,Bangalore,Koramangala,560034,South,New,25-34,Male,2023-05-11,2,922.37,Facebook,2024-01-16,customer_csv,CUST_ROW_001576
M001,CUST001577,Bangalore,Bellandur,560103,South,High-Value,18-24,Female,2024-08-04,64,58668.44,Instagram,2024-01-16,customer_csv,CUST_ROW_001577
M001,CUST001578,Kolkata,New Town,700156,East,Returning,18-24,Female,2024-03-21,13,7533.64,Email,2024-05-12,customer_csv,CUST_ROW_001578
M001,CUST001579,Bangalore,Bellandur,560103,South,New,45-54,Female,2023-05-28,4,1637.92,Instagram,2024-11-20,customer_csv,CUST_ROW_001579
M001,CUST001580,Bangalore,Koramangala,560034,South,New,18-24,Male,2024-01-10,4,2238.36,WhatsApp,2024-04-14,customer_csv,CUST_ROW_001580
M001,CUST001581,Kolkata,Dum Dum,700028,East,High-Value,18-24,Male,2024-03-07,20,32699.75,WhatsApp,2024-03-27,customer_csv,CUST_ROW_001581
M001,CUST001582,Bangalore,Jayanagar,560041,South,Returning,35-44,Male,2024-04-14,8,5723.14,Google Ads,2024-09-17,customer_csv,CUST_ROW_001582
M001,CUST001583,Bangalore,JP Nagar,560078,South,Returning,25-34,Male,2024-12-16,15,17432.44,Email,2024-05-21,customer_csv,CUST_ROW_001583
M001,CUST001584,Jaipur,C Scheme,302001,North,High-Value,25-34,Female,2023-10-04,47,75417.07,Google Ads,2024-12-05,customer_csv,CUST_ROW_001584
M001,CUST001585,Bangalore,Koramangala,560034,South,Returning,25-34,Male,2023-04-22,19,12210.28,WhatsApp,2024-06-03,customer_csv,CUST_ROW_001585
M001,CUST001586,Pune,Hinjewadi,411057,West,New,18-24,Male,2023-02-24,3,1689.09,LinkedIn,2024-07-12,customer_csv,CUST_ROW_001586
M001,CUST001587,Bangalore,Indiranagar,560038,South,New,25-34,Female,2023-09-16,3,845.44,Instagram,2024-03-29,customer_csv,CUST_ROW_001587
M001,CUST001588,Bangalore,JP Nagar,560078,South,Returning,18-24,Male,2023-04-01,6,2885.16,WhatsApp,2024-09-09,customer_csv,CUST_ROW_001588
M001,CUST001589,Kochi,Fort Kochi,682001,South,New,18-24,Male,2024-11-15,4,1267.0,Instagram,2024-12-12,customer_csv,CUST_ROW_001589
M001,CUST001590,Bangalore,Marathahalli,560037,South,Returning,45-54,Female,2023-03-08,19,15455.62,WhatsApp,2024-08-02,customer_csv,CUST_ROW_001590
M001,CUST001591,Bangalore,JP Nagar,560078,South,Returning,45-54,Male,2023-04-11,6,7166.22,Instagram,2024-03-23,customer_csv,CUST_ROW_001591
M001,CUST001592,Chennai,Anna Nagar,600040,South,New,35-44,Male,2023-07-10,2,1263.19,Instagram,2024-07-24,customer_csv,CUST_ROW_001592
M001,CUST001593,Bangalore,Yelahanka,560064,South,Returning,25-34,Male,2023-09-03,18,9248.8,WhatsApp,2024-11-24,customer_csv,CUST_ROW_001593
M001,CUST001594,Ahmedabad,Navrangpura,380009,West,High-Value,18-24,Male,2024-12-16,35,34249.56,WhatsApp,2024-10-30,customer_csv,CUST_ROW_001594
M001,CUST001595,Bangalore,Koramangala,560034,South,New,35-44,Male,2023-01-14,2,697.81,Google Ads,2024-02-29,customer_csv,CUST_ROW_001595
M001,CUST001596,Bangalore,Bellandur,560103,South,Returning,18-24,Female,2024-10-29,20,14639.05,WhatsApp,2024-02-23,customer_csv,CUST_ROW_001596
M001,CUST001597,Ahmedabad,Bopal,380058,West,Returning,45-54,Female,2024-09-23,4,3909.63,Instagram,2024-10-24,customer_csv,CUST_ROW_001597
M001,CUST001598,Bangalore,MG Road,560001,South,Returning,25-34,Female,2023-01-10,6,2769.8,Google Ads,2024-06-23,customer_csv,CUST_ROW_001598
M001,CUST001599,Bangalore,Hebbal,560024,South,New,18-24,Female,2023-06-20,4,1845.17,Instagram,2024-03-11,customer_csv,CUST_ROW_001599
M001,CUST001600,Mumbai,Bandra,400050,West,Returning,45-54,Male,2023-01-29,20,19044.15,Instagram,2024-11-11,customer_csv,CUST_ROW_001600
M001,CUST001601,Bangalore,Whitefield,560066,South,New,18-24,Female,2024-08-25,4,1302.63,Facebook,2024-03-02,customer_csv,CUST_ROW_001601
M001,CUST001602,Bangalore,Electronic City,560100,South,New,18-24,Male,2024-03-05,1,649.84,Instagram,2024-05-26,customer_csv,CUST_ROW_001602
M001,CUST001603,Bangalore,MG Road,560001,South,Returning,25-34,Female,2024-04-21,19,8078.46,Instagram,2024-05-11,customer_csv,CUST_ROW_001603
M001,CUST001604,Kolkata,Salt Lake,700064,East,Returning,18-24,Female,2023-07-10,8,9409.78,Instagram,2024-10-26,customer_csv,CUST_ROW_001604
M001,CUST001605,Bangalore,JP Nagar,560078,South,Returning,35-44,Female,2024-04-11,11,7906.01,Facebook,2024-07-18,customer_csv,CUST_ROW_001605
M001,CUST001606,Chennai,T Nagar,600017,South,Returning,35-44,Male,2024-01-09,7,3300.88,Instagram,2024-02-29,customer_csv,CUST_ROW_001606
M001,CUST001607,Kolkata,Salt Lake,700064,East,New,18-24,Female,2023-08-11,2,763.98,Google Ads,2024-11-28,customer_csv,CUST_ROW_001607
M001,CUST001608,Bangalore,Marathahalli,560037,South,High-Value,18-24,Female,2024-12-20,24,44496.11,Google Ads,2024-10-22,customer_csv,CUST_ROW_001608
M001,CUST001609,Bangalore,Hebbal,560024,South,High-Value,25-34,Male,2023-01-11,48,112890.58,Email,2024-11-03,customer_csv,CUST_ROW_001609
M001,CUST001610,Delhi,Connaught Place,110001,North,New,18-24,Male,2024-01-13,1,388.53,WhatsApp,2024-12-31,customer_csv,CUST_ROW_001610
M001,CUST001611,Bangalore,JP Nagar,560078,South,Returning,25-34,Female,2023-08-25,13,7619.79,Facebook,2024-02-17,customer_csv,CUST_ROW_001611
M001,CUST001612,Bangalore,Koramangala,560034,South,High-Value,45-54,Male,2024-05-25,63,78200.66,Google Ads,2024-09-08,customer_csv,CUST_ROW_001612
M001,CUST001613,Bangalore,Yelahanka,560064,South,Returning,45-54,Male,2024-04-28,10,8414.48,Facebook,2024-02-26,customer_csv,CUST_ROW_001613
M001,CUST001614,Bangalore,Indiranagar,560038,South,High-Value,45-54,Male,2023-04-11,27,32350.25,WhatsApp,2024-10-15,customer_csv,CUST_ROW_001614
M001,CUST001615,Bangalore,Indiranagar,560038,South,New,18-24,Male,2024-10-16,1,581.21,Email,2024-08-24,customer_csv,CUST_ROW_001615
M001,CUST001616,Bangalore,Bellandur,560103,South,New,18-24,Female,2024-03-21,3,1757.55,Facebook,2024-08-24,customer_csv,CUST_ROW_001616
M001,CUST001617,Bangalore,Koramangala,560034,South,New,25-34,Male,2023-07-28,1,613.46,Facebook,2024-07-04,customer_csv,CUST_ROW_001617
M001,CUST001618,Bangalore,Marathahalli,560037,South,Returning,25-34,Other,2023-08-24,18,16769.94,Instagram,2024-02-20,customer_csv,CUST_ROW_001618
M001,CUST001619,Bangalore,Marathahalli,560037,South,High-Value,25-34,Female,2024-03-28,47,103224.9,Google Ads,2024-09-14,customer_csv,CUST_ROW_001619
M001,CUST001620,Jaipur,Vaishali Nagar,302021,North,New,18-24,Male,2023-09-23,4,2170.5,Facebook,2024-03-16,customer_csv,CUST_ROW_001620
M001,CUST001621,Pune,Hadapsar,411028,West,Returning,25-34,Male,2024-03-02,16,9608.6,Instagram,2024-11-30,customer_csv,CUST_ROW_001621
M001,CUST001622,Hyderabad,Gachibowli,500032,South,Returning,18-24,Female,2023-07-31,13,7365.76,Facebook,2024-07-24,customer_csv,CUST_ROW_001622
M001,CUST001623,Bangalore,Bellandur,560103,South,New,25-34,Male,2024-06-25,4,2244.07,Email,2024-11-06,customer_csv,CUST_ROW_001623
M001,CUST001624,Bangalore,MG Road,560001,South,Returning,35-44,Female,2024-06-19,15,13095.86,Instagram,2024-01-30,customer_csv,CUST_ROW_001624
M001,CUST001625,Chennai,Adyar,600020,South,New,25-34,Male,2024-06-21,2,874.27,Facebook,2024-02-12,customer_csv,CUST_ROW_001625
M001,CUST001626,Chennai,Porur,600116,South,High-Value,25-34,Male,2023-01-10,50,56307.42,Email,2024-06-13,customer_csv,CUST_ROW_001626
M001,CUST001627,Bangalore,Koramangala,560034,South,Returning,25-34,Female,2024-05-26,13,8780.32,Instagram,2024-02-09,customer_csv,CUST_ROW_001627
M001,CUST001628,Bangalore,Koramangala,560034,South,New,35-44,Male,2023-07-05,4,1220.12,Facebook,2024-03-07,customer_csv,CUST_ROW_001628
M001,CUST001629,Bangalore,HSR Layout,560102,South,New,35-44,Male,2024-10-20,2,882.15,Instagram,2024-02-08,customer_csv,CUST_ROW_001629
M001,CUST001630,Chennai,Velachery,600042,South,Returning,18-24,Female,2024-03-09,8,3566.12,Instagram,2024-11-11,customer_csv,CUST_ROW_001630
M001,CUST001631,Chennai,T Nagar,600017,South,New,35-44,Male,2024-07-20,2,432.38,Instagram,2024-02-23,customer_csv,CUST_ROW_001631
M001,CUST001632,Mumbai,Bandra,400050,West,Returning,35-44,Male,2023-07-04,16,19134.74,Google Ads,2024-10-08,customer_csv,CUST_ROW_001632
M001,CUST001633,Bangalore,Marathahalli,560037,South,New,25-34,Female,2023-03-21,1,411.15,Instagram,2024-02-06,customer_csv,CUST_ROW_001633
M001,CUST001634,Bangalore,Koramangala,560034,South,High-Value,35-44,Male,2023-07-18,67,154640.0,Instagram,2024-06-24,customer_csv,CUST_ROW_001634
M001,CUST001635,Mumbai,Dadar,400014,West,Returning,18-24,Male,2024-04-14,8,4824.35,Instagram,2024-10-22,customer_csv,CUST_ROW_001635
M001,CUST001636,Bangalore,Indiranagar,560038,South,High-Value,25-34,Female,2024-03-30,65,160167.11,Google Ads,2024-01-03,customer_csv,CUST_ROW_001636
M001,CUST001637,Bangalore,Yelahanka,560064,South,New,25-34,Female,2023-09-24,1,278.14,Instagram,2024-11-09,customer_csv,CUST_ROW_001637
M001,CUST001638,Kochi,Edapally,682024,South,New,25-34,Female,2023-08-19,2,862.02,Instagram,2024-09-09,customer_csv,CUST_ROW_001638
M001,CUST001639,Bangalore,Indiranagar,560038,South,New,25-34,Female,2023-08-16,3,1578.33,Instagram,2024-10-15,customer_csv,CUST_ROW_001639
M001,CUST001640,Mumbai,Bandra,400050,West,High-Value,35-44,Female,2024-10-23,52,114447.15,Email,2024-03-26,customer_csv,CUST_ROW_001640
M001,CUST001641,Bangalore,Marathahalli,560037,South,New,18-24,Female,2024-09-30,3,635.09,WhatsApp,2024-09-15,customer_csv,CUST_ROW_001641
M001,CUST001642,Ahmedabad,Prahlad Nagar,380015,West,High-Value,25-34,Female,2024-01-08,62,138819.79,Instagram,2024-01-23,customer_csv,CUST_ROW_001642
M001,CUST001643,Bangalore,MG Road,560001,South,Returning,18-24,Other,2023-06-25,4,2130.89,WhatsApp,2024-07-09,customer_csv,CUST_ROW_001643
M001,CUST001644,Kolkata,Salt Lake,700064,East,Returning,18-24,Female,2023-02-05,10,5386.82,Instagram,2024-04-08,customer_csv,CUST_ROW_001644
M001,CUST001645,Bangalore,Whitefield,560066,South,New,18-24,Male,2023-02-11,2,1209.59,Google Ads,2024-06-18,customer_csv,CUST_ROW_001645
M001,CUST001646,Bangalore,Koramangala,560034,South,New,45-54,Male,2023-12-12,3,1092.84,WhatsApp,2024-01-18,customer_csv,CUST_ROW_001646
M001,CUST001647,Bangalore,JP Nagar,560078,South,Returning,35-44,Female,2023-10-19,9,8091.23,WhatsApp,2024-05-05,customer_csv,CUST_ROW_001647
M001,CUST001648,Bangalore,Whitefield,560066,South,New,18-24,Female,2024-08-29,4,1064.53,Email,2024-01-14,customer_csv,CUST_ROW_001648
M001,CUST001649,Bangalore,Bellandur,560103,South,Returning,55+,Male,2023-05-10,11,11023.4,Instagram,2024-10-23,customer_csv,CUST_ROW_001649
M001,CUST001650,Bangalore,Jayanagar,560041,South,Returning,25-34,Female,2024-09-18,7,8127.72,Instagram,2024-05-04,customer_csv,CUST_ROW_001650
M001,CUST001651,Ahmedabad,Bopal,380058,West,New,25-34,Female,2023-10-12,2,465.57,Instagram,2024-04-03,customer_csv,CUST_ROW_001651
M001,CUST001652,Bangalore,Marathahalli,560037,South,Returning,25-34,Female,2023-12-17,6,5212.59,Instagram,2024-08-16,customer_csv,CUST_ROW_001652
M001,CUST001653,Bangalore,HSR Layout,560102,South,New,25-34,Female,2023-05-12,4,2509.94,Instagram,2024-06-12,customer_csv,CUST_ROW_001653
M001,CUST001654,Bangalore,Hebbal,560024,South,Returning,25-34,Male,2023-05-26,3,3336.85,Facebook,2024-08-17,customer_csv,CUST_ROW_001654
M001,CUST001655,Hyderabad,Banjara Hills,500034,South,New,25-34,Female,2024-06-29,3,1073.11,Instagram,2024-02-01,customer_csv,CUST_ROW_001655
M001,CUST001656,Bangalore,Bellandur,560103,South,New,25-34,Male,2023-12-06,3,614.9,Instagram,2024-04-17,customer_csv,CUST_ROW_001656
M001,CUST001657,Pune,Koregaon Park,411001,West,Returning,18-24,Male,2023-02-20,19,20540.56,Facebook,2024-10-29,customer_csv,CUST_ROW_001657
M001,CUST001658,Bangalore,Whitefield,560066,South,New,25-34,Male,2024-12-10,3,1889.95,Instagram,2024-02-17,customer_csv,CUST_ROW_001658
M001,CUST001659,Bangalore,HSR Layout,560102,South,Returning,18-24,Female,2023-11-26,20,20659.47,WhatsApp,2024-01-04,customer_csv,CUST_ROW_001659
M001,CUST001660,Bangalore,Hebbal,560024,South,Returning,18-24,Female,2024-01-27,9,10523.83,Email,2024-03-28,customer_csv,CUST_ROW_001660
M001,CUST001661,Bangalore,Hebbal,560024,South,Returning,18-24,Female,2023-02-28,8,5377.88,WhatsApp,2024-12-06,customer_csv,CUST_ROW_001661
M001,CUST001662,Bangalore,JP Nagar,560078,South,New,45-54,Male,2024-05-30,3,1702.86,Facebook,2024-10-04,customer_csv,CUST_ROW_001662
M001,CUST001663,Bangalore,Jayanagar,560041,South,Returning,35-44,Female,2024-02-19,8,3315.13,Facebook,2024-07-22,customer_csv,CUST_ROW_001663
M001,CUST001664,Bangalore,MG Road,560001,South,Returning,18-24,Male,2023-08-10,13,12865.98,Instagram,2024-10-26,customer_csv,CUST_ROW_001664
M001,CUST001665,Bangalore,Hebbal,560024,South,New,18-24,Male,2023-04-19,2,752.67,WhatsApp,2024-11-21,customer_csv,CUST_ROW_001665
M001,CUST001666,Bangalore,Marathahalli,560037,South,Returning,25-34,Male,2023-09-15,8,7335.16,Instagram,2024-03-27,customer_csv,CUST_ROW_001666
M001,CUST001667,Hyderabad,Madhapur,500081,South,New,25-34,Male,2023-01-12,1,502.74,WhatsApp,2024-07-20,customer_csv,CUST_ROW_001667
M001,CUST001668,Bangalore,Bellandur,560103,South,Returning,18-24,Male,2023-09-26,13,13811.52,Instagram,2024-10-24,customer_csv,CUST_ROW_001668
M001,CUST001669,Bangalore,HSR Layout,560102,South,New,25-34,Male,2023-02-10,1,558.59,Facebook,2024-01-26,customer_csv,CUST_ROW_001669
M001,CUST001670,Delhi,Karol Bagh,110005,North,New,25-34,Male,2024-09-26,2,534.47,Instagram,2024-08-25,customer_csv,CUST_ROW_001670
M001,CUST001671,Bangalore,Yelahanka,560064,South,New,45-54,Female,2024-03-05,1,665.88,Instagram,2024-09-05,customer_csv,CUST_ROW_001671
M001,CUST001672,Chennai,Velachery,600042,South,New,18-24,Female,2024-03-04,1,437.0,Facebook,2024-03-07,customer_csv,CUST_ROW_001672
M001,CUST001673,Bangalore,HSR Layout,560102,South,Returning,35-44,Male,2023-01-16,13,7574.0,Instagram,2024-05-18,customer_csv,CUST_ROW_001673
M001,CUST001674,Bangalore,Electronic City,560100,South,High-Value,35-44,Female,2024-11-20,24,27587.91,Google Ads,2024-04-11,customer_csv,CUST_ROW_001674
M001,CUST001675,Delhi,Connaught Place,110001,North,Returning,35-44,Male,2024-12-30,5,5859.99,Instagram,2024-04-12,customer_csv,CUST_ROW_001675
M001,CUST001676,Ahmedabad,Prahlad Nagar,380015,West,New,35-44,Male,2023-07-21,4,1157.35,Facebook,2024-07-17,customer_csv,CUST_ROW_001676
M001,CUST001677,Bangalore,Electronic City,560100,South,High-Value,45-54,Female,2024-03-08,36,77150.39,Email,2024-04-02,customer_csv,CUST_ROW_001677
M001,CUST001678,Bangalore,Koramangala,560034,South,High-Value,45-54,Female,2024-04-29,51,115218.77,Instagram,2024-10-08,customer_csv,CUST_ROW_001678
M001,CUST001679,Bangalore,Indiranagar,560038,South,High-Value,25-34,Female,2023-07-13,32,41908.02,Facebook,2024-03-27,customer_csv,CUST_ROW_001679
M001,CUST001680,Bangalore,HSR Layout,560102,South,Returning,18-24,Male,2024-05-23,8,4601.76,Facebook,2024-06-20,customer_csv,CUST_ROW_001680
M001,CUST001681,Kochi,Vyttila,682019,South,Returning,25-34,Female,2023-01-12,8,5497.19,Instagram,2024-10-01,customer_csv,CUST_ROW_001681
M001,CUST001682,Bangalore,HSR Layout,560102,South,New,35-44,Male,2024-08-04,1,340.44,Facebook,2024-04-11,customer_csv,CUST_ROW_001682
M001,CUST001683,Bangalore,Bellandur,560103,South,Returning,18-24,Male,2023-01-04,13,7562.22,Email,2024-11-16,customer_csv,CUST_ROW_001683
M001,CUST001684,Jaipur,Mansarovar,302020,North,New,25-34,Male,2023-11-25,1,617.61,Instagram,2024-04-22,customer_csv,CUST_ROW_001684
M001,CUST001685,Bangalore,Indiranagar,560038,South,New,25-34,Male,2024-10-25,4,2274.08,Instagram,2024-08-21,customer_csv,CUST_ROW_001685
M001,CUST001686,Bangalore,Hebbal,560024,South,New,18-24,Male,2024-01-20,1,471.12,Facebook,2024-11-29,customer_csv,CUST_ROW_001686
M001,CUST001687,Chennai,Velachery,600042,South,New,25-34,Female,2024-11-26,4,2310.04,Facebook,2024-02-04,customer_csv,CUST_ROW_001687
M001,CUST001688,Bangalore,Marathahalli,560037,South,High-Value,18-24,Male,2024-06-13,14,33533.5,Instagram,2024-08-31,customer_csv,CUST_ROW_001688
M001,CUST001689,Pune,Hadapsar,411028,West,High-Value,18-24,Female,2023-12-09,15,29786.36,Email,2024-10-14,customer_csv,CUST_ROW_001689
M001,CUST001690,Bangalore,Marathahalli,560037,South,High-Value,25-34,Female,2024-03-14,14,19231.57,Instagram,2024-12-27,customer_csv,CUST_ROW_001690
M001,CUST001691,Bangalore,Marathahalli,560037,South,High-Value,25-34,Male,2023-01-28,60,97270.79,WhatsApp,2024-04-18,customer_csv,CUST_ROW_001691
M001,CUST001692,Bangalore,JP Nagar,560078,South,Returning,35-44,Female,2024-07-15,7,3825.0,Instagram,2024-07-29,customer_csv,CUST_ROW_001692
M001,CUST001693,Jaipur,Tonk Road,302018,North,Returning,35-44,Female,2024-06-08,17,13709.96,Facebook,2024-06-17,customer_csv,CUST_ROW_001693
M001,CUST001694,Bangalore,Jayanagar,560041,South,Returning,35-44,Male,2024-04-27,9,7723.02,Instagram,2024-12-14,customer_csv,CUST_ROW_001694
M001,CUST001695,Kochi,Fort Kochi,682001,South,High-Value,25-34,Female,2024-02-14,13,26795.79,WhatsApp,2024-11-22,customer_csv,CUST_ROW_001695
M001,CUST001696,Bangalore,Koramangala,560034,South,High-Value,25-34,Female,2023-05-23,25,49514.95,Instagram,2024-11-27,customer_csv,CUST_ROW_001696
M001,CUST001697,Ahmedabad,Navrangpura,380009,West,Returning,25-34,Female,2023-01-31,16,11401.65,Instagram,2024-02-01,customer_csv,CUST_ROW_001697
M001,CUST001698,Ahmedabad,Bopal,380058,West,Returning,55+,Female,2023-01-16,18,9959.87,Email,2024-10-24,customer_csv,CUST_ROW_001698
M001,CUST001699,Bangalore,Hebbal,560024,South,High-Value,18-24,Other,2024-07-03,30,49017.44,Email,2024-08-02,customer_csv,CUST_ROW_001699
M001,CUST001700,Hyderabad,Gachibowli,500032,South,Returning,25-34,Female,2023-01-07,20,14766.22,Email,2024-11-08,customer_csv,CUST_ROW_001700
M001,CUST001701,Bangalore,JP Nagar,560078,South,Returning,18-24,Male,2024-12-13,20,18991.41,WhatsApp,2024-02-14,customer_csv,CUST_ROW_001701
M001,CUST001702,Hyderabad,Madhapur,500081,South,New,55+,Female,2023-01-20,1,341.14,WhatsApp,2024-11-08,customer_csv,CUST_ROW_001702
M001,CUST001703,Jaipur,Malviya Nagar,302017,North,High-Value,25-34,Male,2023-12-15,78,120636.49,Instagram,2024-05-12,customer_csv,CUST_ROW_001703
M001,CUST001704,Kochi,Kakkanad,682030,South,High-Value,18-24,Female,2024-06-08,45,86389.7,Facebook,2024-01-28,customer_csv,CUST_ROW_001704
M001,CUST001705,Delhi,Dwarka,110075,North,Returning,18-24,Female,2023-01-06,15,13608.21,Google Ads,2024-05-18,customer_csv,CUST_ROW_001705
M001,CUST001706,Delhi,Rohini,110085,North,High-Value,25-34,Female,2023-02-23,23,33242.89,Google Ads,2024-10-24,customer_csv,CUST_ROW_001706
M001,CUST001707,Pune,Hadapsar,411028,West,New,18-24,Female,2023-02-17,1,437.98,Google Ads,2024-03-20,customer_csv,CUST_ROW_001707
M001,CUST001708,Bangalore,Marathahalli,560037,South,New,45-54,Male,2024-06-09,1,458.79,LinkedIn,2024-02-03,customer_csv,CUST_ROW_001708
M001,CUST001709,Bangalore,JP Nagar,560078,South,New,18-24,Female,2024-07-17,2,1051.28,WhatsApp,2024-06-02,customer_csv,CUST_ROW_001709
M001,CUST001710,Chennai,T Nagar,600017,South,Returning,18-24,Male,2024-06-03,13,15094.66,Instagram,2024-11-27,customer_csv,CUST_ROW_001710
M001,CUST001711,Bangalore,Marathahalli,560037,South,New,25-34,Male,2024-08-29,1,559.62,LinkedIn,2024-07-16,customer_csv,CUST_ROW_001711
M001,CUST001712,Pune,Kothrud,411038,West,Returning,18-24,Female,2024-06-27,7,7507.76,Instagram,2024-03-02,customer_csv,CUST_ROW_001712
M001,CUST001713,Bangalore,MG Road,560001,South,Returning,18-24,Female,2023-07-19,11,6869.38,Instagram,2024-10-31,customer_csv,CUST_ROW_001713
M001,CUST001714,Bangalore,MG Road,560001,South,New,18-24,Other,2024-11-27,4,2599.98,Instagram,2024-01-06,customer_csv,CUST_ROW_001714
M001,CUST001715,Kolkata,Salt Lake,700064,East,New,35-44,Male,2024-02-22,1,492.78,Google Ads,2024-03-20,customer_csv,CUST_ROW_001715
