merchant_id,product_id,sku,product_name,category,subcategory,brand,price,cost_price,margin_percent,target_segment,customer_type,inventory_count,refund_rate_percent,rating,is_active,launch_date,source,source_row_id
M001,PROD000280,SKU000280,Orange Canvas Belt,accessories,belt,UrbanThreads,1900,688.7,63.75,premium_buyers,Returning,423,9.16,3.8,true,2023-09-27,product_csv,PROD_ROW_280
M001,PROD000281,SKU000281,Blue Printed Bedsheet,home,bedsheet,UrbanThreads,2791,1819.54,34.81,family_buyers,High-Value,95,7.99,3.1,true,2023-04-16,product_csv,PROD_ROW_281
M001,PROD000282,SKU000282,Grey Wooden Desk Organiser,lifestyle,decor,UrbanThreads,409,337.74,17.42,family_buyers,New,33,9.96,3.5,true,2023-06-03,product_csv,PROD_ROW_282
M001,PROD000283,SKU000283,Green Low Top Sneakers,footwear,sneakers,UrbanThreads,1918,1290.83,32.7,college_students,High-Value,5,6.15,2.7,true,2024-01-17,product_csv,PROD_ROW_283
M001,PROD000284,SKU000284,Pink Cotton Summer Dress,fashion,dress,UrbanThreads,1533,1114.87,27.28,working_women,New,498,8.62,4.7,true,2023-10-17,product_csv,PROD_ROW_284
M001,PROD000285,SKU000285,White Crossbody Bag,accessories,handbag,UrbanThreads,4540,3839.1,15.44,working_women,Returning,298,15.91,4.3,true,2023-09-06,product_csv,PROD_ROW_285
M001,PROD000286,SKU000286,Mustard Face Wash Gel,beauty,skincare,UrbanThreads,1099,491.41,55.29,working_women,New,87,1.12,3.5,false,2023-08-27,product_csv,PROD_ROW_286
M001,PROD000287,SKU000287,Pink Scented Candle,lifestyle,decor,UrbanThreads,1771,1503.93,15.08,family_buyers,High-Value,382,6.84,3.0,true,2023-09-01,product_csv,PROD_ROW_287
M001,PROD000288,SKU000288,Black Moisturising Cream,beauty,skincare,UrbanThreads,1445,1154.32,20.12,working_women,High-Value,221,14.32,3.4,true,2023-03-28,product_csv,PROD_ROW_288
M001,PROD000289,SKU000289,Green Macrame Wall Hanging,lifestyle,decor,UrbanThreads,2014,1629.01,19.12,family_buyers,Returning,349,19.32,3.1,true,2023-09-25,product_csv,PROD_ROW_289
M001,PROD000290,SKU000290,Orange Clutch,accessories,handbag,UrbanThreads,3404,2045.75,39.9,working_women,New,493,4.85,4.4,true,2024-08-21,product_csv,PROD_ROW_290
M001,PROD000291,SKU000291,White Zip Hoodie,fashion,hoodie,UrbanThreads,2840,1686.02,40.63,college_students,New,8,7.81,4.4,true,2024-04-07,product_csv,PROD_ROW_291
M001,PROD000292,SKU000292,Olive Tote Bag,accessories,handbag,UrbanThreads,1539,1174.74,23.67,working_women,High-Value,366,12.46,3.0,true,2023-12-02,product_csv,PROD_ROW_292
M001,PROD000293,SKU000293,Orange Retro Runners,footwear,sneakers,UrbanThreads,4965,3248.81,34.57,college_students,New,356,6.68,4.6,true,2023-06-28,product_csv,PROD_ROW_293
M001,PROD000294,SKU000294,Maroon Active Joggers,fashion,joggers,UrbanThreads,1737,761.77,56.14,fitness_lifestyle,New,246,2.94,4.5,true,2023-05-05,product_csv,PROD_ROW_294
M001,PROD000295,SKU000295,Maroon Graphic Oversized Tee,fashion,oversized_tshirt,UrbanThreads,532,394.23,25.9,streetwear_lovers,Returning,361,12.98,4.1,true,2024-08-19,product_csv,PROD_ROW_295
M001,PROD000296,SKU000296,Teal Scented Candle,lifestyle,decor,UrbanThreads,488,147.16,69.84,family_buyers,High-Value,237,16.38,2.7,true,2023-12-06,product_csv,PROD_ROW_296
M001,PROD000297,SKU000297,Blue Oversized T-Shirt,fashion,oversized_tshirt,UrbanThreads,571,195.13,65.83,streetwear_lovers,High-Value,212,10.43,3.5,true,2024-03-12,product_csv,PROD_ROW_297
M001,PROD000298,SKU000298,Grey Retro Runners,footwear,sneakers,UrbanThreads,2125,1479.17,30.39,college_students,New,324,12.76,3.1,true,2023-10-30,product_csv,PROD_ROW_298
M001,PROD000299,SKU000299,Teal Night Repair Cream,beauty,skincare,UrbanThreads,2261,1846.02,18.35,working_women,Returning,80,8.97,4.1,false,2024-06-22,product_csv,PROD_ROW_299
M001,PROD000300,SKU000300,Red Canvas Sneakers,footwear,sneakers,UrbanThreads,2963,1631.18,44.95,college_students,Returning,477,11.75,3.3,true,2023-10-04,product_csv,PROD_ROW_300
M001,PROD000301,SKU000301,Beige Slip-On Sneakers,footwear,sneakers,UrbanThreads,1896,1581.04,16.61,college_students,New,424,19.84,3.8,true,2024-08-21,product_csv,PROD_ROW_301
M001,PROD000302,SKU000302,White Retro Runners,footwear,sneakers,UrbanThreads,3689,2646.36,28.26,college_students,High-Value,38,15.52,4.9,true,2024-08-12,product_csv,PROD_ROW_302
M001,PROD000303,SKU000303,Teal Moisturising Cream,beauty,skincare,UrbanThreads,1020,734.29,28.01,working_women,High-Value,367,7.82,4.0,true,2024-12-21,product_csv,PROD_ROW_303
M001,PROD000304,SKU000304,Mustard Linen Bedsheet,home,bedsheet,UrbanThreads,1281,692.11,45.97,family_buyers,Returning,287,6.87,3.7,true,2023-04-03,product_csv,PROD_ROW_304
M001,PROD000305,SKU000305,Mustard Relaxed Denim Jeans,fashion,denim_jeans,UrbanThreads,1080,605.29,43.95,young_professionals,Returning,479,16.91,4.5,true,2023-12-15,product_csv,PROD_ROW_305
M001,PROD000306,SKU000306,Teal Microfibre Bedcover,home,bedsheet,UrbanThreads,942,789.35,16.2,family_buyers,New,8,17.35,4.9,true,2024-01-18,product_csv,PROD_ROW_306
M001,PROD000307,SKU000307,Mustard Cotton King Bedsheet,home,bedsheet,UrbanThreads,2077,1420.73,31.6,family_buyers,New,384,19.03,4.5,true,2024-05-13,product_csv,PROD_ROW_307
M001,PROD000308,SKU000308,Navy Linen Bedsheet,home,bedsheet,UrbanThreads,3539,1276.59,63.93,family_buyers,New,350,12.19,2.9,true,2023-11-11,product_csv,PROD_ROW_308
M001,PROD000309,SKU000309,Navy Sateen Bedsheet,home,bedsheet,UrbanThreads,3684,3127.76,15.1,family_buyers,High-Value,26,4.46,3.3,true,2024-09-18,product_csv,PROD_ROW_309
M001,PROD000310,SKU000310,Teal Low Top Sneakers,footwear,sneakers,UrbanThreads,1575,1051.88,33.21,college_students,New,187,19.67,2.9,true,2023-04-01,product_csv,PROD_ROW_310
M001,PROD000311,SKU000311,Blue Cotton King Bedsheet,home,bedsheet,UrbanThreads,1785,1311.39,26.53,family_buyers,Returning,141,15.95,4.3,true,2023-02-19,product_csv,PROD_ROW_311
M001,PROD000312,SKU000312,Orange Face Wash Gel,beauty,skincare,UrbanThreads,980,356.23,63.65,working_women,Returning,5,11.37,2.8,true,2024-05-05,product_csv,PROD_ROW_312
M001,PROD000313,SKU000313,Navy Boho Plant Pot,lifestyle,decor,UrbanThreads,700,287.31,58.96,family_buyers,Returning,20,7.06,4.9,false,2023-03-17,product_csv,PROD_ROW_313
M001,PROD000314,SKU000314,Teal Reversible Belt,accessories,belt,UrbanThreads,728,325.71,55.26,premium_buyers,New,183,12.29,4.0,true,2024-05-09,product_csv,PROD_ROW_314
M001,PROD000315,SKU000315,Red Sateen Bedsheet,home,bedsheet,UrbanThreads,3186,1148.99,63.94,family_buyers,New,61,7.29,4.9,true,2024-02-24,product_csv,PROD_ROW_315
M001,PROD000316,SKU000316,Pink Microfibre Bedcover,home,bedsheet,UrbanThreads,1917,1378.99,28.07,family_buyers,Returning,302,11.44,3.7,true,2023-02-25,product_csv,PROD_ROW_316
M001,PROD000317,SKU000317,Red Premium Leather Belt,accessories,belt,UrbanThreads,1002,397.65,60.31,premium_buyers,New,59,1.49,2.9,true,2023-10-26,product_csv,PROD_ROW_317
M001,PROD000318,SKU000318,Maroon Slim Fit Denim Jacket,fashion,jacket,UrbanThreads,2762,1155.39,58.17,streetwear_lovers,Returning,468,13.56,2.7,true,2024-07-11,product_csv,PROD_ROW_318
M001,PROD000319,SKU000319,Beige Floral Mist,beauty,perfume,UrbanThreads,3625,2709.25,25.26,premium_buyers,Returning,235,9.84,3.1,true,2023-10-03,product_csv,PROD_ROW_319
M001,PROD000320,SKU000320,Navy Scented Candle,lifestyle,decor,UrbanThreads,750,361.89,51.75,family_buyers,Returning,397,12.2,3.9,false,2024-02-01,product_csv,PROD_ROW_320
M001,PROD000321,SKU000321,Green Boho Plant Pot,lifestyle,decor,UrbanThreads,2744,1001.81,63.49,family_buyers,Returning,50,8.5,4.6,true,2023-02-05,product_csv,PROD_ROW_321
M001,PROD000322,SKU000322,White Boho Plant Pot,lifestyle,decor,UrbanThreads,1107,363.11,67.2,family_buyers,New,423,4.66,2.6,true,2023-03-22,product_csv,PROD_ROW_322
M001,PROD000323,SKU000323,Grey Sateen Bedsheet,home,bedsheet,UrbanThreads,3136,2220.8,29.18,family_buyers,New,208,11.57,3.9,true,2023-10-10,product_csv,PROD_ROW_323
M001,PROD000324,SKU000324,Teal Scented Candle,lifestyle,decor,UrbanThreads,2951,1554.68,47.32,family_buyers,New,222,3.84,3.9,true,2024-08-19,product_csv,PROD_ROW_324
M001,PROD000325,SKU000325,Mustard Linen Shirt,fashion,linen_shirt,UrbanThreads,2408,1667.9,30.74,young_professionals,Returning,459,8.81,3.5,false,2024-05-12,product_csv,PROD_ROW_325
M001,PROD000326,SKU000326,Black Macrame Wall Hanging,lifestyle,decor,UrbanThreads,1527,959.51,37.16,family_buyers,New,212,17.9,3.3,true,2023-09-01,product_csv,PROD_ROW_326
M001,PROD000327,SKU000327,Teal Windbreaker Jacket,fashion,jacket,UrbanThreads,3024,2536.75,16.11,streetwear_lovers,Returning,153,17.01,4.6,true,2024-12-02,product_csv,PROD_ROW_327
M001,PROD000328,SKU000328,Navy Blue Relaxed Jeans,fashion,denim_jeans,UrbanThreads,2813,1193.51,57.57,young_professionals,Returning,383,8.92,4.1,true,2023-07-12,product_csv,PROD_ROW_328
M001,PROD000329,SKU000329,Teal Floral Mist,beauty,perfume,UrbanThreads,4567,1974.22,56.77,premium_buyers,New,273,16.04,2.7,true,2024-12-27,product_csv,PROD_ROW_329
M001,PROD000330,SKU000330,Navy Wooden Desk Organiser,lifestyle,decor,UrbanThreads,2728,2275.37,16.59,family_buyers,New,438,2.09,2.6,true,2023-02-21,product_csv,PROD_ROW_330
M001,PROD000331,SKU000331,Olive Canvas Belt,accessories,belt,UrbanThreads,1349,771.87,42.78,premium_buyers,High-Value,0,5.6,3.7,true,2024-04-01,product_csv,PROD_ROW_331
M001,PROD000332,SKU000332,Mustard Slip-On Sneakers,footwear,sneakers,UrbanThreads,2431,1606.07,33.93,college_students,High-Value,435,14.09,3.2,true,2024-01-31,product_csv,PROD_ROW_332
M001,PROD000333,SKU000333,Maroon Graphic Hoodie,fashion,hoodie,UrbanThreads,1876,710.23,62.14,college_students,High-Value,115,6.11,3.5,true,2023-01-21,product_csv,PROD_ROW_333
M001,PROD000334,SKU000334,Blue Sateen Bedsheet,home,bedsheet,UrbanThreads,3350,2528.38,24.53,family_buyers,New,139,12.56,4.9,true,2024-12-30,product_csv,PROD_ROW_334
M001,PROD000335,SKU000335,Red Printed Bedsheet,home,bedsheet,UrbanThreads,2127,1270.99,40.24,family_buyers,Returning,164,13.87,4.6,true,2024-02-11,product_csv,PROD_ROW_335
M001,PROD000336,SKU000336,Black Wooden Desk Organiser,lifestyle,decor,UrbanThreads,1931,1045.05,45.88,family_buyers,Returning,1,10.15,3.3,true,2023-10-11,product_csv,PROD_ROW_336
M001,PROD000337,SKU000337,Maroon Microfibre Bedcover,home,bedsheet,UrbanThreads,1768,864.79,51.09,family_buyers,New,86,10.83,3.1,true,2023-02-28,product_csv,PROD_ROW_337
M001,PROD000338,SKU000338,Pink Minimalist Photo Frame,lifestyle,decor,UrbanThreads,972,440.6,54.67,family_buyers,Returning,142,18.23,3.5,true,2023-02-06,product_csv,PROD_ROW_338
M001,PROD000339,SKU000339,Beige Macrame Wall Hanging,lifestyle,decor,UrbanThreads,2588,1291.22,50.11,family_buyers,High-Value,193,10.64,4.6,true,2024-11-04,product_csv,PROD_ROW_339
M001,PROD000340,SKU000340,Olive Scented Candle,lifestyle,decor,UrbanThreads,2327,1814.2,22.04,family_buyers,High-Value,423,11.62,4.8,true,2024-11-27,product_csv,PROD_ROW_340
M001,PROD000341,SKU000341,Grey Canvas Belt,accessories,belt,UrbanThreads,856,377.23,55.93,premium_buyers,Returning,413,17.85,3.4,true,2024-08-22,product_csv,PROD_ROW_341
M001,PROD000342,SKU000342,Maroon Tote Bag,accessories,handbag,UrbanThreads,4653,3817.68,17.95,working_women,Returning,465,4.7,2.8,false,2024-11-28,product_csv,PROD_ROW_342
M001,PROD000343,SKU000343,Red Vitamin C Serum,beauty,skincare,UrbanThreads,916,709.4,22.55,working_women,Returning,219,19.76,4.7,true,2024-04-13,product_csv,PROD_ROW_343
M001,PROD000344,SKU000344,Maroon Retro Runners,footwear,sneakers,UrbanThreads,4189,3374.46,19.44,college_students,High-Value,100,6.95,2.6,true,2024-04-07,product_csv,PROD_ROW_344
M001,PROD000345,SKU000345,Brown Braided Belt,accessories,belt,UrbanThreads,1579,678.23,57.05,premium_buyers,New,76,12.68,4.1,true,2024-02-18,product_csv,PROD_ROW_345
M001,PROD000346,SKU000346,Red Vitamin C Serum,beauty,skincare,UrbanThreads,453,252.06,44.36,working_women,New,466,7.12,4.6,true,2023-07-15,product_csv,PROD_ROW_346
M001,PROD000347,SKU000347,Pink Graphic Oversized Tee,fashion,oversized_tshirt,UrbanThreads,630,295.19,53.14,streetwear_lovers,Returning,76,2.95,3.8,true,2023-11-10,product_csv,PROD_ROW_347
M001,PROD000348,SKU000348,Maroon Minimal White Sneakers,footwear,sneakers,UrbanThreads,2220,728.93,67.17,college_students,High-Value,276,12.33,3.3,true,2024-12-04,product_csv,PROD_ROW_348
M001,PROD000349,SKU000349,Teal Low Top Sneakers,footwear,sneakers,UrbanThreads,2470,1080.47,56.26,college_students,Returning,19,5.34,4.3,true,2023-05-15,product_csv,PROD_ROW_349
M001,PROD000350,SKU000350,Mustard Slip-On Sneakers,footwear,sneakers,UrbanThreads,1691,1322.8,21.77,college_students,Returning,4,15.65,4.1,true,2024-08-31,product_csv,PROD_ROW_350
M001,PROD000351,SKU000351,Pink Linen Shirt,fashion,linen_shirt,UrbanThreads,897,422.16,52.94,young_professionals,Returning,204,3.35,3.1,true,2024-12-19,product_csv,PROD_ROW_351
M001,PROD000352,SKU000352,Orange Minimal White Sneakers,footwear,sneakers,UrbanThreads,2232,1380.54,38.15,college_students,High-Value,276,6.13,4.0,true,2023-05-21,product_csv,PROD_ROW_352
M001,PROD000353,SKU000353,Green Sport Deodorant,beauty,perfume,UrbanThreads,1563,1085.52,30.55,premium_buyers,Returning,111,12.57,4.4,true,2024-06-19,product_csv,PROD_ROW_353
M001,PROD000354,SKU000354,Orange Low Top Sneakers,footwear,sneakers,UrbanThreads,2208,1682.04,23.82,college_students,Returning,476,4.95,4.8,true,2023-12-05,product_csv,PROD_ROW_354
M001,PROD000355,SKU000355,Black Minimal White Sneakers,footwear,sneakers,UrbanThreads,4713,3719.8,21.07,college_students,New,496,2.71,3.8,true,2023-04-14,product_csv,PROD_ROW_355
M001,PROD000356,SKU000356,Blue Canvas Belt,accessories,belt,UrbanThreads,939,558.37,40.54,premium_buyers,New,457,1.75,3.2,true,2024-11-24,product_csv,PROD_ROW_356
M001,PROD000357,SKU000357,Orange Tote Bag,accessories,handbag,UrbanThreads,1577,602.12,61.82,working_women,New,446,3.63,4.1,true,2023-12-03,product_csv,PROD_ROW_357
M001,PROD000358,SKU000358,Mustard Clutch,accessories,handbag,UrbanThreads,1560,1006.29,35.49,working_women,New,68,8.61,4.9,true,2023-10-06,product_csv,PROD_ROW_358
M001,PROD000359,SKU000359,Brown Face Wash Gel,beauty,skincare,UrbanThreads,2956,1071.94,63.74,working_women,New,77,14.23,2.6,true,2023-06-13,product_csv,PROD_ROW_359
M001,PROD000360,SKU000360,Teal Lounge Joggers,fashion,joggers,UrbanThreads,1587,648.69,59.12,fitness_lifestyle,New,322,8.22,3.4,true,2023-01-30,product_csv,PROD_ROW_360
M001,PROD000361,SKU000361,Blue Printed Bedsheet,home,bedsheet,UrbanThreads,1161,420.08,63.82,family_buyers,New,42,14.09,3.3,true,2024-12-22,product_csv,PROD_ROW_361
M001,PROD000362,SKU000362,Pink Microfibre Bedcover,home,bedsheet,UrbanThreads,2825,1588.48,43.77,family_buyers,Returning,348,14.81,3.7,true,2024-11-10,product_csv,PROD_ROW_362
M001,PROD000363,SKU000363,Navy Linen Bedsheet,home,bedsheet,UrbanThreads,3209,2631.34,18.0,family_buyers,High-Value,7,17.19,4.7,true,2023-03-18,product_csv,PROD_ROW_363
M001,PROD000364,SKU000364,Grey Sunscreen SPF50,beauty,skincare,UrbanThreads,1438,1182.48,17.77,working_women,High-Value,339,8.19,4.5,false,2023-03-22,product_csv,PROD_ROW_364
M001,PROD000365,SKU000365,Brown Night Repair Cream,beauty,skincare,UrbanThreads,2134,1710.59,19.84,working_women,Returning,171,3.26,3.7,true,2024-10-31,product_csv,PROD_ROW_365
M001,PROD000366,SKU000366,Red Premium Linen Casual Shirt,fashion,linen_shirt,UrbanThreads,872,474.0,45.64,young_professionals,New,415,12.48,4.0,true,2023-11-08,product_csv,PROD_ROW_366
M001,PROD000367,SKU000367,Pink Boho Plant Pot,lifestyle,decor,UrbanThreads,1795,1167.04,34.98,family_buyers,New,442,9.63,3.9,true,2024-09-26,product_csv,PROD_ROW_367
M001,PROD000368,SKU000368,Orange Minimalist Photo Frame,lifestyle,decor,UrbanThreads,2252,1772.97,21.27,family_buyers,New,184,7.75,4.1,true,2023-10-26,product_csv,PROD_ROW_368
M001,PROD000369,SKU000369,Orange Scented Candle,lifestyle,decor,UrbanThreads,586,209.04,64.33,family_buyers,New,430,14.62,4.3,true,2023-04-20,product_csv,PROD_ROW_369
M001,PROD000370,SKU000370,Grey Premium Leather Belt,accessories,belt,UrbanThreads,1203,879.91,26.86,premium_buyers,High-Value,5,3.05,3.5,true,2024-10-10,product_csv,PROD_ROW_370
M001,PROD000371,SKU000371,Brown Printed Bedsheet,home,bedsheet,UrbanThreads,2572,1254.75,51.22,family_buyers,New,265,1.08,4.3,true,2024-07-20,product_csv,PROD_ROW_371
M001,PROD000372,SKU000372,Teal Night Repair Cream,beauty,skincare,UrbanThreads,1024,480.77,53.05,working_women,High-Value,427,3.44,3.5,true,2024-09-06,product_csv,PROD_ROW_372
M001,PROD000373,SKU000373,Green Boho Plant Pot,lifestyle,decor,UrbanThreads,2113,657.72,68.87,family_buyers,Returning,213,19.31,4.9,true,2024-04-08,product_csv,PROD_ROW_373
M001,PROD000374,SKU000374,Red Slip-On Sneakers,footwear,sneakers,UrbanThreads,3866,1401.27,63.75,college_students,Returning,441,14.33,4.7,true,2024-12-29,product_csv,PROD_ROW_374
M001,PROD000375,SKU000375,Grey Sateen Bedsheet,home,bedsheet,UrbanThreads,3255,1487.82,54.29,family_buyers,High-Value,77,19.65,4.1,true,2023-07-02,product_csv,PROD_ROW_375
M001,PROD000376,SKU000376,Orange Scented Candle,lifestyle,decor,UrbanThreads,1841,995.51,45.93,family_buyers,High-Value,392,17.98,3.8,true,2024-03-08,product_csv,PROD_ROW_376
M001,PROD000377,SKU000377,White Cotton Summer Dress,fashion,dress,UrbanThreads,2359,1816.6,22.99,working_women,New,146,15.25,2.9,false,2023-10-21,product_csv,PROD_ROW_377
M001,PROD000378,SKU000378,Navy Cotton King Bedsheet,home,bedsheet,UrbanThreads,3527,1476.41,58.14,family_buyers,High-Value,26,7.81,3.6,true,2024-09-22,product_csv,PROD_ROW_378
M001,PROD000379,SKU000379,Orange Linen Bedsheet,home,bedsheet,UrbanThreads,2291,1647.97,28.07,family_buyers,High-Value,350,1.89,3.5,true,2024-03-02,product_csv,PROD_ROW_379
M001,PROD000380,SKU000380,Green Cotton King Bedsheet,home,bedsheet,UrbanThreads,752,331.62,55.9,family_buyers,High-Value,454,15.84,4.7,true,2023-08-19,product_csv,PROD_ROW_380
M001,PROD000381,SKU000381,Brown Linen Bedsheet,home,bedsheet,UrbanThreads,2937,1303.59,55.61,family_buyers,High-Value,3,6.59,2.9,true,2024-11-30,product_csv,PROD_ROW_381
M001,PROD000382,SKU000382,Navy Graphic Hoodie,fashion,hoodie,UrbanThreads,1487,955.46,35.75,college_students,Returning,294,6.02,2.9,true,2023-09-19,product_csv,PROD_ROW_382
M001,PROD000383,SKU000383,Blue Printed Cotton Kurta,fashion,kurta,UrbanThreads,762,583.28,23.45,working_women,High-Value,0,15.7,4.1,true,2024-11-08,product_csv,PROD_ROW_383
M001,PROD000384,SKU000384,Brown Crossbody Bag,accessories,handbag,UrbanThreads,3732,3022.6,19.01,working_women,High-Value,122,19.18,3.8,true,2024-06-01,product_csv,PROD_ROW_384
M001,PROD000385,SKU000385,Green Slip-On Sneakers,footwear,sneakers,UrbanThreads,2651,2119.29,20.06,college_students,New,349,7.31,3.4,true,2023-08-12,product_csv,PROD_ROW_385
M001,PROD000386,SKU000386,Green Scented Candle,lifestyle,decor,UrbanThreads,868,418.45,51.79,family_buyers,New,473,13.2,4.8,true,2023-09-07,product_csv,PROD_ROW_386
M001,PROD000387,SKU000387,Red Festive Kurta,fashion,kurta,UrbanThreads,2179,1544.64,29.11,working_women,New,476,10.82,4.4,true,2024-06-10,product_csv,PROD_ROW_387
M001,PROD000388,SKU000388,Blue Scented Candle,lifestyle,decor,UrbanThreads,1613,574.14,64.41,family_buyers,Returning,273,2.56,2.7,true,2024-07-04,product_csv,PROD_ROW_388
M001,PROD000389,SKU000389,Pink Scented Candle,lifestyle,decor,UrbanThreads,1262,607.42,51.87,family_buyers,High-Value,227,16.88,3.0,true,2024-12-20,product_csv,PROD_ROW_389
M001,PROD000390,SKU000390,Pink Cotton King Bedsheet,home,bedsheet,UrbanThreads,3758,1776.32,52.73,family_buyers,Returning,377,7.3,2.7,true,2023-02-25,product_csv,PROD_ROW_390
M001,PROD000391,SKU000391,Green Minimal White Sneakers,footwear,sneakers,UrbanThreads,3354,1335.26,60.19,college_students,Returning,208,9.57,3.5,true,2023-11-20,product_csv,PROD_ROW_391
M001,PROD000392,SKU000392,Pink Everyday Joggers,fashion,joggers,UrbanThreads,1694,1434.4,15.32,fitness_lifestyle,High-Value,309,12.36,4.6,true,2024-01-02,product_csv,PROD_ROW_392
M001,PROD000393,SKU000393,Olive Minimalist Photo Frame,lifestyle,decor,UrbanThreads,2883,2313.38,19.76,family_buyers,Returning,212,16.62,2.6,true,2023-06-10,product_csv,PROD_ROW_393
M001,PROD000394,SKU000394,Navy Boho Plant Pot,lifestyle,decor,UrbanThreads,2634,1811.56,31.22,family_buyers,Returning,356,19.1,4.9,true,2024-10-25,product_csv,PROD_ROW_394
M001,PROD000395,SKU000395,Green Woven Belt,accessories,belt,UrbanThreads,688,538.17,21.78,premium_buyers,High-Value,315,8.49,3.9,true,2023-03-29,product_csv,PROD_ROW_395
M001,PROD000396,SKU000396,Orange Canvas Belt,accessories,belt,UrbanThreads,832,518.37,37.7,premium_buyers,New,92,4.5,4.0,true,2023-09-16,product_csv,PROD_ROW_396
M001,PROD000397,SKU000397,Navy Slip-On Sneakers,footwear,sneakers,UrbanThreads,4489,3681.37,17.99,college_students,Returning,340,11.44,3.2,true,2023-03-10,product_csv,PROD_ROW_397
M001,PROD000398,SKU000398,Grey Woven Belt,accessories,belt,UrbanThreads,1396,456.01,67.33,premium_buyers,New,353,13.45,2.8,true,2024-09-26,product_csv,PROD_ROW_398
M001,PROD000399,SKU000399,Beige Straight Cut Denim,fashion,denim_jeans,UrbanThreads,2844,1903.8,33.06,young_professionals,High-Value,309,3.9,3.9,false,2023-11-20,product_csv,PROD_ROW_399
M001,PROD000400,SKU000400,Black Oud Perfume,beauty,perfume,UrbanThreads,2615,1092.77,58.21,premium_buyers,Returning,440,7.83,4.2,true,2023-12-06,product_csv,PROD_ROW_400
M001,PROD000401,SKU000401,Blue Sunscreen SPF50,beauty,skincare,UrbanThreads,1550,902.36,41.78,working_women,New,340,12.53,4.6,true,2023-05-24,product_csv,PROD_ROW_401
M001,PROD000402,SKU000402,Olive Scented Candle,lifestyle,decor,UrbanThreads,707,254.05,64.07,family_buyers,High-Value,25,16.44,3.9,true,2024-08-27,product_csv,PROD_ROW_402
M001,PROD000403,SKU000403,Green Canvas Sneakers,footwear,sneakers,UrbanThreads,3225,1155.54,64.17,college_students,Returning,344,15.73,3.4,true,2023-08-17,product_csv,PROD_ROW_403
M001,PROD000404,SKU000404,Navy Boho Plant Pot,lifestyle,decor,UrbanThreads,2451,1395.29,43.07,family_buyers,Returning,267,1.2,3.1,true,2024-09-20,product_csv,PROD_ROW_404
M001,PROD000405,SKU000405,Brown Linen Bedsheet,home,bedsheet,UrbanThreads,1273,769.63,39.54,family_buyers,High-Value,495,11.75,4.7,true,2023-05-30,product_csv,PROD_ROW_405
M001,PROD000406,SKU000406,Beige Cotton King Bedsheet,home,bedsheet,UrbanThreads,1595,687.75,56.88,family_buyers,New,145,8.02,2.6,true,2023-07-31,product_csv,PROD_ROW_406
M001,PROD000407,SKU000407,Red Boho Plant Pot,lifestyle,decor,UrbanThreads,2261,825.6,63.49,family_buyers,High-Value,175,2.96,4.9,true,2024-10-10,product_csv,PROD_ROW_407
M001,PROD000408,SKU000408,Mustard Crossbody Bag,accessories,handbag,UrbanThreads,2223,1429.03,35.72,working_women,Returning,310,13.41,4.6,true,2024-06-13,product_csv,PROD_ROW_408
M001,PROD000409,SKU000409,Teal Sling Bag,accessories,handbag,UrbanThreads,4123,2704.3,34.41,working_women,Returning,415,10.16,4.0,true,2024-05-28,product_csv,PROD_ROW_409
M001,PROD000410,SKU000410,Navy Retro Runners,footwear,sneakers,UrbanThreads,1314,745.04,43.3,college_students,New,86,4.55,3.4,true,2023-05-02,product_csv,PROD_ROW_410
M001,PROD000411,SKU000411,Red Microfibre Bedcover,home,bedsheet,UrbanThreads,3649,2874.18,21.23,family_buyers,Returning,117,12.23,4.1,true,2024-02-25,product_csv,PROD_ROW_411
M001,PROD000412,SKU000412,Black Relaxed Denim Jeans,fashion,denim_jeans,UrbanThreads,3348,1755.05,47.58,young_professionals,High-Value,272,1.74,3.9,true,2023-02-27,product_csv,PROD_ROW_412
M001,PROD000413,SKU000413,Teal Retro Runners,footwear,sneakers,UrbanThreads,3115,1006.05,67.7,college_students,High-Value,382,13.57,3.2,true,2023-03-29,product_csv,PROD_ROW_413
M001,PROD000414,SKU000414,Mustard Low Top Sneakers,footwear,sneakers,UrbanThreads,4551,2662.71,41.49,college_students,Returning,317,3.71,4.0,true,2023-07-06,product_csv,PROD_ROW_414
M001,PROD000415,SKU000415,Navy Minimalist Photo Frame,lifestyle,decor,UrbanThreads,2256,1177.42,47.81,family_buyers,New,203,8.32,2.8,true,2023-07-27,product_csv,PROD_ROW_415
M001,PROD000416,SKU000416,Maroon Macrame Wall Hanging,lifestyle,decor,UrbanThreads,2879,2294.67,20.3,family_buyers,High-Value,317,12.31,4.5,true,2024-05-30,product_csv,PROD_ROW_416
M001,PROD000417,SKU000417,Blue Breathable Linen Top,fashion,linen_shirt,UrbanThreads,2034,1125.6,44.66,young_professionals,High-Value,342,9.2,3.6,false,2023-02-14,product_csv,PROD_ROW_417
M001,PROD000418,SKU000418,Grey Printed Bedsheet,home,bedsheet,UrbanThreads,3933,1680.3,57.28,family_buyers,High-Value,421,17.93,4.4,true,2024-12-14,product_csv,PROD_ROW_418
M001,PROD000419,SKU000419,Red Macrame Wall Hanging,lifestyle,decor,UrbanThreads,1441,846.69,41.24,family_buyers,New,155,12.37,3.9,true,2023-09-21,product_csv,PROD_ROW_419
